EAN-13;Descricao;Cod.Prod;Validade;Porcao;Kcal;Carboidratos;Proteinas;GordurasTotais;GordurasSaturadas;GordurasTrans;Colesterol;Fibra;Calcio;Ferro;Sodio
13201;QUEIJO MUSSARELA TIROLEZ PEDAC;13201-2;30;30;82;0;8,4;5,4;3,3;0,2;0;0;0;0;147
13875;QUEIJO MUSSARELA TONUTTI FATIA;13875-4;30;30;87;0;6;7;4,4;0,3;0;0;0;0;144
13876;QUEIJO MUSSARELA TONUTTI FATIA;13876-2;30;30;87;0;6;7;4,4;0,3;0;0;0;0;144
13873;QUEIJO MUSSARELA TONUTTI PEDAC;13873-8;30;30;87;0;6;7;4,4;0,3;0;0;0;0;144
8861;QUEIJO MUSSARELA TONUTTI RALAD;8861-7;40;10;33,3;0;2,5;2,6;1,6;0;0;0;0;0;85
13874;QUEIJO MUSSARELA TONUTTI RALAD;13874-6;30;10;29;0;2;2,3;1,5;0,1;0;0;0;0;48
3000030812908;QUEIJO MUSSARELA URUGUAIO BIST;308129-0;40;30;95;0,6;8;6,8;4,3;0;0;0;0;0;127
3000030813035;QUEIJO MUSSARELA URUGUAIO BIST;308130-3;40;30;95;0,6;8;6,8;4,3;0;0;0;0;0;127
3000030255279;QUEIJO MUSSARELA URUGUAIO PILI;302552-7;999;30;100;0;8,1;6,9;5,1;0;0;0;0;0;141
12432;QUEIJO MUZZAR.BUF BOM DESTINO;12432-0;150;10;34;0;2,1;2,8;1,8;0;0;0;0;0;25
12433;QUEIJO MUZZAR.BUF BOM DESTINO;12433-8;150;30;102;0;6,5;8,5;5,6;0;0;0;0;0;75
7983;QUEIJO MUZZARELLA BUFALA LEVIT;7983-9;40;30;101;0;5,8;8,6;5,4;0;0;0;0;0;68
8891;QUEIJO MUZZARELLA BUFALA LEVIT;8891-9;40;10;33,6;0;1,9;2,8;1,8;0;0;0;0;0;22,6
8386;QUEIJO NACO KG MUSSARELA RALAD;8386-0;30;10;30;0;2,5;2,3;1,5;0;0;0;0;0;42
8387;QUEIJO NACO MUSSARELA FATIAS;8387-9;30;30;92;0;7,3;7;4,8;0;0;0;0;0;125
8388;QUEIJO NACO MUSSARELA PEDACO;8388-7;999;30;92;0;7,3;7;4,8;0;0;0;0;0;125
8395;QUEIJO NACO MUSSARELA RALADO;8395-0;40;10;33;0;2,3;2,6;1,6;0;0;0;0;0;64
11168;QUEIJO OVELHA EL MAESTRO CURAD;11168-6;120;30;131;0;7,8;11;8;0;0;0;0;0;240
11167;QUEIJO OVELHA EL MAESTRO MACIO;11167-8;120;30;123;0;6,6;9,9;7,2;0;0;0;0;0;150
8523;QUEIJO OVELHA MANCHEGO CAMPERO;8523-5;999;30;123;0;6,6;9,9;7,2;0;0;0;0;0;150
8619;QUEIJO OVELHA MANCHEGO CAMPERO;8619-3;90;30;123;0;7,6;10;7,3;0,2;0;0;0;0;216
5371;QUEIJO PARM.CALCAR URUGUAIO PT;5371-6;999;30;112;0;10;7,8;6;0,3;0;0;0;0;660
12791;QUEIJO PARM.CASCA PTA D.CORLEO;12791-4;999;30;110;0;11;7;5;0;0;0;0;0;480
5615;QUEIJO PARM.MAIA KG RALADO;5615-4;999;30;116;0;11;7;5;0;0;0;0;0;480
5616;QUEIJO PARM.POLENGHI KG LASCA;5616-2;999;30;80;0,8;15;4;3,5;0;0;0;0;0;250
14932;QUEIJO PARM.POLENGHI KG PEDACO;14932-2;999;30;80;0,8;15;4;3,5;0;0;0;0;0;250
5617;QUEIJO PARM.POLENGHI KG RALADO;5617-0;999;30;80;0,8;15;4;3,5;0;0;0;0;0;250
5370;QUEIJO PARMESAO CALCAR BCO KG;5370-8;999;30;112;0;10;7,8;6;0,3;0;0;0;0;660
8638;QUEIJO PARMESAO EL MAESTRO BRA;8638-0;40;30;115;0;11;8;4,8;0;0;0;0;0;210
8643;QUEIJO PARMESAO EL MAESTRO BRA;8643-6;90;30;114;0,6;9;8,4;5,7;0,2;0;0;0;0;390
8644;QUEIJO PARMESAO EL MAESTRO BRA;8644-4;40;10;38;0,2;3;2,8;1,9;0;0;0;0;0;130
8641;QUEIJO PARMESAO EL MAESTRO NEG;8641-0;90;30;114;0,6;9;8,4;5,7;0,2;0;0;0;0;390
9268;QUEIJO PARMESAO FAIXA AZUL LAS;9268-1;40;30;127;0;9,3;9,6;6,3;0;0;0;0;0;270
9269;QUEIJO PARMESAO FAIXA AZUL PED;9269-0;40;30;127;0;9,3;9,6;6,3;0;0;0;0;0;270
9366;QUEIJO PARMESAO FAIXA AZUL RAL;9366-1;30;10;42;0;3,1;3,2;2,1;0;0;0;0;0;90
9365;QUEIJO PARMESAO FAIXA AZUL TIR;9365-3;30;30;127;0;9,3;9,6;6,3;0;0;0;0;0;270
5119;QUEIJO PARMESAO GRAN PALADARE;5119-5;999;0;0;0;0;0;0;0;0;0;0;0;480
9689;QUEIJO PARMESAO MAIA LASCAS kg;9689-0;40;10;38;0,2;3;2,8;1,9;0;0;0;0;0;130
9691;QUEIJO PARMESAO MAIA PEDACO KG;9691-1;60;30;114;0,6;0,9;8,4;5,7;0,2;0;0;0;0;390
9690;QUEIJO PARMESAO MAIA RALADO kg;9690-3;40;10;38;0,2;3;2,8;1,9;0;0;0;0;0;130
8640;QUEIJO PARMESAO NEGRO RALADO K;8640-1;40;10;36;0;2,5;3;2;0,1;0;0,1;0;0;74
37399;QUEIJO PARMESAO PARMISSIMO KG;37399-0;999;30;110;5;8;7;3;0;0;0;450;0,3;160
661;QUEIJO PARMESAO PREDILETO KG P;661-0;999;30;118;1;11;6;3;0;0;0;0;0;380
1911;QUEIJO PARMESAO SAN DIEGO KG P;1911-9;999;30;110;0;12;8;5;0;0;0;0;0;330
8901;QUEIJO PARMESAO TIROLEZ LASCAS;8901-0;40;10;38;0;3,3;2,8;1,8;0;0;0;0;0;43
1731;QUEIJO PARMESAO TIROLEZ PEDACO;1731-0;90;30;116;0;10;8,4;5,5;0;0;0;0;0;129
5620;QUEIJO PARMESAO TIROLEZ RALADO;5620-0;40;10;38;0;3,3;2,8;1,8;0;0;0;0;0;43
10977;QUEIJO PARMESAO VIGOR PEDACO k;10977-0;90;30;127;0,9;9,3;9,6;6,3;0;0;0;0;0;270
11747;QUEIJO PARMESAO VIGOR RALADO/L;11747-1;90;30;127;0,9;9,3;9,6;6,3;0;0;0;0;0;270
945;QUEIJO PEDACO PRATO;945-8;999;30;116;0,7;7;9;7;0;0;0;0;0;69
5632;QUEIJO PILI URUGUAIO  MUSSAREL;5632-4;999;30;102;0,2;7,4;7,9;4,6;0;0;0;0;0;146
3726;QUEIJO PILI URUGUAIO MUSSARELA;3726-5;999;30;0;0;0;0;0;0;0;0;0;0;0
1814;QUEIJO POLENGHI  MAASDAMPEDACO;1814-7;999;30;110;0;8;8;5;25;0;0;0;0;100
6243;QUEIJO POLENGHI MAASDAM CUBOS;6243-0;999;30;113;0;8;8,4;5,3;0;0;0;0;0;160
8100;QUEIJO PRATO (EM FATIAS) MAIA;8100-0;30;30;105;1,3;7,4;7,8;5,2;0,2;0;0;0;0;207
8809;QUEIJO PRATO (EM PEDACO) DAROL;8809-9;30;30;106;0;8;8,1;4,8;0,3;0;0;0;0;176
8217;QUEIJO PRATO (EM PEDACO) MAIA;8217-1;999;30;105;1,3;7,4;7,8;5,2;0,2;0;0;0;0;207
9219;QUEIJO PRATO (PEDACO) AURORA k;9219-3;40;30;109;0;7,4;8,8;5;0;0;0;0;0;132
8785;QUEIJO PRATO (RALADO) AURORA k;8785-8;40;10;36;0;3,7;3;2;0;0;0;0;0;44
8787;QUEIJO PRATO AURORA FATIA kg;8787-4;40;30;113;0;7,1;9,2;5,9;0;0;0;0;0;153
6229;QUEIJO PRATO CUBOS V.D.F KG;6229-4;999;30;127;0;7;11;6,1;0;0;0;0;0;160
12585;QUEIJO PRATO FATIAS BISTEK kg;12585-7;120;30;108;0;7,3;8,7;4,8;0,4;0;0;0;0;103
12584;QUEIJO PRATO FATIAS ECON BISTE;12584-9;120;30;108;0;7,3;8,7;4,8;0,4;0;0;0;0;103
9509;QUEIJO PRATO GRANJA POCHA FATI;9509-5;40;30;112;0,6;8,3;8,6;5,5;0;0;0;0;0;180
9578;QUEIJO PRATO GRANJA POCHA PEDA;9578-8;40;30;112;0,6;8,3;8,6;5,5;0;0;0;0;0;180
9508;QUEIJO PRATO GRANJA POCHA RALA;9508-7;40;10;37;0,2;2,8;2,9;1,8;0;0;0;0;0;60
6149;QUEIJO PRATO IMPORTADO FATIAS;6149-2;40;30;110;0;7,5;8,4;5,1;0,4;0;0;0;0;155
3725;QUEIJO PRATO IMPORTADO KG;3725-7;999;0;0;0;0;0;0;0;0;0;0;0;0
53395;QUEIJO PRATO IMPORTADO PEDACO;53395-5;40;30;110;0;7,5;8,4;5,1;0,4;0;0;0;0;155
5631;QUEIJO PRATO IMPORTADO RALADO;5631-6;40;10;37;0;2,5;2,8;1,7;0,1;0;0;0;0;52
7363;QUEIJO PRATO LANCHE (EM PEDACO;7363-6;999;30;106;0;8;8,1;4,8;0,3;0;0;0;0;176
7716;QUEIJO PRATO LANCHE SAN DIEGO;7716-0;15;30;104;1;8;8;5;0;0;0;0;0;172
7462;QUEIJO PRATO LGL FATIADO;7462-4;999;30;106;0;7;8,7;6;0,3;0;0;0;0;120
9383;QUEIJO PRATO MAIA RALADO kg;9383-1;40;10;35;0,4;2,4;2,6;1,7;0;0;0;0;0;69
12586;QUEIJO PRATO PEDACO BISTEK kg;12586-5;120;30;108;0;7,3;8,7;4,8;0,4;0;0;0;0;103
9986;QUEIJO PRATO POCHA EMB.ECONOMI;9986-4;40;30;112;0,6;8,3;8,6;5,5;0;0;0;0;0;180
10887;QUEIJO PRATO PRESIDENT FATIAS;10887-1;90;30;106;0,6;8;8;6;0;0;0;0;0;120
10888;QUEIJO PRATO PRESIDENT RALADO;10888-0;90;10;35;0,2;2,7;2,7;2;0;0;0;0;0;40
12583;QUEIJO PRATO RALADO BISTEK kg;12583-0;120;10;36;0;2,4;2,9;1,6;0,1;0;0;0;0;34,3
9456;QUEIJO PRATO SCHOTTEN PEDACO K;9456-0;40;30;108;0;9;8;4,5;0;0;0;0;0;220
50578;QUEIJO PRATO SILVA KG FAT.;50578-1;999;30;79;0;12;4,8;3,9;0;0;0;0;0;200
1744;QUEIJO PRATO TIROL FATIAS kg;1744-2;40;30;104;1;8;8;5;0;0;0;0;0;172
1015;QUEIJO PRATO TIROL PECA kg;1015-4;30;1;104;0;8;8;5;0;0;0;236;0;172
272;QUEIJO PRATO TIROL PEDACO kg;272-0;20;30;104;1;8;8;5;0;0;0;0;0;172
564;QUEIJO PRATO TIROLEZ FATIAS kg;564-9;40;30;112;0;6,5;9,5;6,1;0;33;0;189;0;112
1457;QUEIJO PRATO TIROLEZ KG PEDACO;1457-5;999;30;113;0;8;9;5;0;0;0;0;0;120
7061;QUEIJO PRATO TIROLEZ LIGHT FAT;7061-0;40;30;89;0;8;6,3;4,1;0;23;0;0;0;322
7062;QUEIJO PRATO TIROLEZ LIGHT RAL;7062-9;40;10;29;0;2,6;2,1;1,3;0;0;0;0;0;107
734;QUEIJO PRATO TIROLEZ PECA kg;734-0;999;30;113;0;8;9;5;0;0;0;0;0;120
8443;QUEIJO PRATO TIROLEZ RALADO kg;8443-3;40;10;37,3;0;2,1;3,1;2;0;11;0;63;0;37,3
3000030813110;QUEIJO PRATO URUGUAIO BISTEK 2;308131-1;40;30;112;0,6;8,3;8,6;5,5;0;0;0;0;0;180
3000030813622;QUEIJO PRATO URUGUAIO BISTEK 3;308136-2;40;30;112;0,6;8,3;8,6;5,5;0;0;0;0;0;180
3000030255354;QUEIJO PRATO URUGUAIO PILI PCT;302553-5;999;30;110;0;7,3;8,4;6,2;0;0;0;0;0;186
7171;QUEIJO PRIMA DONNA AZUL FRACIO;7171-4;20;30;115;0;9;9;6;0;0;0;0;0;205
8730;QUEIJO PROC.EMENTAL (EM FATIAS;8730-0;15;30;100;1,9;4,6;8,9;5,9;0,4;0;0;0;0;348
12042;QUEIJO PROC.SABOR CHEDDAR VIGO;12042-1;30;30;105;3,2;1,2;8,6;4,7;0;0;0;0;0;408
8583;QUEIJO PROOSDIJ EL MAESTRO CUN;8583-9;90;30;127;0;9,2;9,5;5,9;0;0;0;0;0;173
6989;QUEIJO PROV.DAROLT F.DEFUMADO;6989-2;999;30;96;0,8;8,4;6,6;4,1;0;0;0;0;0;222
7173;QUEIJO PROV.DAROLT F.DEFUMADO;7173-0;999;30;96;0,8;8,4;6,6;4,1;0;0;0;0;0;222
5624;QUEIJO PROV.MONDAI KG FATIAS;5624-3;15;30;100;0;7,2;7,5;4;0;0;0;0;0;140
3362;QUEIJO PROV.MONDAI PALITO KG;3362-6;999;30;100;0;7,2;7,5;4;0;0;0;180;0;140
5269;QUEIJO PROV.POLENGHI KG FATIAD;5269-8;999;30;101;1,9;3,6;8,8;3,1;0;0;0;0;0;355
7148;QUEIJO PROV.URU.FARMING TEMP.P;7148-0;999;100;108;0;7,5;8;0,8;0;0;0;0;0;230
7045;QUEIJO PROV.URUGUAIO FARMING E;7045-9;999;30;108;0;7,5;8;4,8;0;0;4,8;0;0;230
7047;QUEIJO PROV.URUGUAIO FARMING R;7047-5;999;30;108;0;7,5;8;4,8;0;0;0;0;0;2,3
8859;QUEIJO PROVOLONE  DELLA VITA P;8859-5;30;30;103;0;8,1;7,8;4,2;0;0;0;0;0;216
5621;QUEIJO PROVOLONE DEFUM. FATIA;5621-9;999;30;129;0;8;11;7;0;0;0;0;0;328
8852;QUEIJO PROVOLONE FR. (PEDACO);8852-8;30;30;102;0;8;7,8;4,7;0;0;0;0;0;120
9257;QUEIJO PROVOLONE GRAN MESTRI P;9257-6;70;30;131;0;8,1;11;6,8;0;0;0;0;0;145
8899;QUEIJO PROVOLONE GRANJA POCHA;8899-4;40;30;121;0,6;8,6;9,6;6,1;0;0;0;0;0;180
11107;QUEIJO PROVOLONE GRANJA POCHA;11107-4;40;30;121;0;8,6;9,6;6,1;0;0;0;0;0;180
11108;QUEIJO PROVOLONE GRANJA POCHA;11108-2;70;30;121;0,6;8,6;9,6;6,1;0;0;0;0;0;180
8222;QUEIJO PROVOLONE KASE HAUS PED;8222-8;60;30;90;0;8;6;4;0;0;0;0;0;330
3317;QUEIJO PROVOLONE MONDAI KG;3317-0;15;30;100;0;7,2;7,5;4;0;0;0;0;0;140
3321;QUEIJO PROVOLONE MONDAI KG PED;3321-9;20;30;112;0;9;8;5;0;0;0;0;0;330
5082;QUEIJO PROVOLONE MONDAI PALITO;5082-2;15;100;420;0;7;4;0;0;0;0;0;0;140
8725;QUEIJO PROVOLONE PECA LATELLI;8725-4;20;30;102;0;8,1;7,8;4,7;0;0;0;0;0;120
11746;QUEIJO PROVOLONE TIROLEZ LASCA;11746-3;60;30;129;0;8;11;7;0;0;0;0;0;328
1973;QUEIJO PROVOLONE TIROLEZ PECA;1973-9;60;30;108;0;7,4;8,7;5,8;0,3;0;0;0;0;249
1732;QUEIJO PROVOLONE TIROLEZ PEDAC;1732-9;70;30;129;0;8;11;7;0;0;0;0;0;328
10983;QUEIJO PROVOLONE VIGOR PEDACO;10983-5;70;30;108;0,6;7,4;8,4;5,2;0,3;0;0;0;0;217
9256;QUEIJO PROVOLONETE GRAN MESTRI;9256-8;20;30;131;0;8,1;11;6,8;0;0;0;0;0;145
10564;QUEIJO PROVOLONETE LAC LELO FA;10564-3;30;30;110;1;8;8,7;5,7;0;0;0;0;0;190
8076;QUEIJO RACLETE BERGLANDMILCH P;8076-4;15;30;110;0;7,2;9;5,7;0;0;0;0;0;240
8745;QUEIJO RACLETTE (PEDACO) LESUP;8745-9;90;30;110;0;8;9;6;0,4;0;0;0;0;50
7954;QUEIJO SAN DIEGO PRATO PEDACO;7954-5;999;30;104;1;8;8;5;0;0;0;0;0;172
15588;QUEIJO SANCOR   FONTINA PEDACO;15588-8;999;30;110;0;11;7,5;4,8;0,4;0;0;0;0;246
15375;QUEIJO SANCOR  PARMESAO PEDACO;15375-3;999;30;110;0;11;7,5;4,8;0,4;0;0;0;0;2,4
6221;QUEIJO SANCOR FONTINA CUBOS;6221-9;999;30;111;0;8,1;8,7;5,6;0,4;0;0;0;0;144
5612;QUEIJO SANCOR PARMESAO LASCAS;5612-0;999;30;110;0;11;7,5;4,8;0,4;0;0;0;0;2,4
5613;QUEIJO SANCOR PARMESAO RALADO;5613-8;999;30;110;0;11;0;7,5;4,8;0;0;0;0;2,4
6545;QUEIJO SANTA CLARA  COBOCO PED;6545-5;20;30;113;0;7;9;5;0,3;0;1;0;0;264
1558;QUEIJO SANTA CLARA  SANSOE PED;1558-0;999;30;110;0;7;9;5;0,3;0;0;300;0;160
10427;QUEIJO SANTA CLARA COBOCO PEDA;10427-2;60;30;112;1,4;7,6;8,4;5,4;0;0;0;0;0;189
10312;QUEIJO SANTA CLARA GRUYERE PED;10312-8;999;30;124;2,3;9,2;8,7;5,7;0;0;0;277;0;182
7546;QUEIJO SANTA CLARA MUSSARELA S;7546-9;999;30;101;0,6;7,5;7,6;3,9;0;0;0;0;0;163
10314;QUEIJO SANTA CLARA PARMESAO PE;10314-4;999;30;129;0,8;10;9,5;4,4;0;0;0;341;0;294
10308;QUEIJO SANTA CLARA VACCINO ROM;10308-0;999;30;130;1,8;10;9,2;5,8;0;0;0;308;0;241
15565;QUEIJO SARDO SANCOR KG PEDACO;15565-9;999;30;110;0;11;7,5;4,8;0,4;0;0;0;0;240
6220;QUEIJO SARDO SANCOR KG RALADO;6220-0;999;30;110;0;11;7,5;4,8;0,4;0;0;0;0;240
7947;QUEIJO SBRINZ EM PEDACO C.NEGR;7947-2;999;30;125;0;9,6;8,7;6;0;0;0;0;0;390
7948;QUEIJO SBRINZ RALADO C.NEGRA P;7948-0;999;10;41;0;3,2;3;2;0;0;0;0;0;130
5363;QUEIJO SBRINZ URUGUAIO PILI KG;5363-5;999;100;125;0;9,6;8,7;6;0;0;0;345;0;390
5380;QUEIJO SBRINZ URUGUAIO PILI PE;5380-5;999;30;125;0;9,6;8,7;6;0;0;0;0;0;390
6736;QUEIJO SBRINZ URUGUAIO PILI RA;6736-9;999;10;41;0;3,2;3;2;0;0;0;0;0;130
8579;QUEIJO SCHOTTEN KG MUSSARELA P;8579-0;30;30;80;0;7;7;4;0;0;0;0;0;140
8483;QUEIJO SILVA MUSSARELA FATIAS;8483-2;40;30;100;0;8;8;4;0;0;0;0;0;150
8485;QUEIJO SILVA MUSSARELA PEDACO;8485-9;15;30;100;0;8;8;4;0;0;0;0;0;160
8484;QUEIJO SILVA MUSSARELA RALADO;8484-0;40;10;35;0;3;3;1;0;0;0;0;0;54
6963;QUEIJO SILVA PRATO  FATIAS;6963-9;999;30;100;0;8;8;5;0;0;0;0;0;180
8486;QUEIJO SILVA PRATO FATIAS KG;8486-7;30;30;100;0;8;8;4;0;0;0;0;0;160
8488;QUEIJO SILVA PRATO PEDACO KG;8488-3;15;30;100;0;8;8;4;0;0;0;0;0;160
8487;QUEIJO SILVA PRATO RALADO KG;8487-5;30;10;35;0;3;0;3;1;0;0;0;0;54
1838;QUEIJO SILVA PRATO T.COLONIAL;1838-4;999;30;100;0;8;8;5;0;0;0;0;0;180
7610563105000;QUEIJO SUICO P/FON.FONDUN LESU;182045-1;30;30;69;1;45;5;3;0,1;0;0;0;0;225
8746;QUEIJO SWISS CLASIC (PEDACO) L;8746-7;90;30;120;0;9;9;6;0,4;0;0;0;0;50
10601;QUEIJO TIPO BRIE CRUZ.C/DOCE M;10601-1;30;50;161;13;5,9;9,2;6,4;0;0;0;0;0;211
10604;QUEIJO TIPO BRIE CRUZ.C/DOCE P;10604-6;30;50;168;15;5,9;9,2;6,4;0;0;0;0;0;241
10602;QUEIJO TIPO BRIE CRUZ.DOCE DAM;10602-0;30;50;158;12;5,9;9,2;6,4;0;0;0;0;0;211
10822;QUEIJO TIPO BRIE TIROLEZ kg;10822-7;30;30;104;0;5,1;9,3;6;0;0;0;0;0;166
10824;QUEIJO TIPO BRIE TIROLEZ PEDAC;10824-3;30;30;104;0;5,1;9,3;6;0;0;0;0;0;166
8853;QUEIJO TIPO EMMENTAL (PEDACO);8853-6;70;30;122;0;8,2;9,9;5,9;0;0;0;0;0;92
10578;QUEIJO TIPO EMMENTAL CRUZILIA;10578-3;150;100;387;1;26;31;22;0,7;0;0;0;0;431
11964;QUEIJO TIPO EMMENTAL CRUZILIA;11964-4;30;100;387;1;26;31;22;0,7;0;0;0;0;431
10569;QUEIJO TIPO EMMENTAL TIROLEZ P;10569-4;70;30;112;0,7;8,3;8,4;5;0,3;25;0;317;0;88
9380;QUEIJO TIPO ESTEPE TIROLEZ PED;9380-7;70;30;121;0;7,7;10;6,4;0;0;0;0;0;125
10568;QUEIJO TIPO GOUDA TIROLEZ PEDA;10568-6;70;30;116;0;7,3;9,6;6,2;0,3;28;0;315;0;170
9121;QUEIJO TIPO GOUDA VIGOR PEDACO;9121-9;70;30;116;0;7,1;9,7;6,2;0;0;0;0;0;229
8909;QUEIJO TIPO GRANA (RALADO) GRA;8909-5;40;10;38;0,1;3,3;2,7;1,7;0,1;0;0;0;0;74
299;QUEIJO TIPO GRANA GRAN FORMAGG;299-2;999;30;114;2;8;8;5;0,5;0;0;280;0;204
1225;QUEIJO TIPO GRANA GRAN MESTRI;1225-4;20;0;110;1;10;7;0,7;0,1;0;0;400;0;15
9364;QUEIJO TIPO GRANA GRAN MESTRI;9364-5;30;30;108;0;9;6;0,6;0,3;0;0;0;0;201
9228;QUEIJO TIPO GRANA GRAN METRI L;9228-2;240;10;38;0,1;3,3;2,7;1,7;0,1;0;0;0;0;74
6754;QUEIJO TIPO GRUYERE CRUZILIA F;6754-7;999;30;117;1;8;9;5;0;0;0;0;0;100
6746;QUEIJO TIPO GRUYERE CRUZILIA P;6746-6;999;100;369;0;27;29;18;0;0;0;0;0;568
11963;QUEIJO TIPO GRUYERE CRUZILIA P;11963-6;30;100;369;0;27;29;18;0;0;0;0;0;568
9031;QUEIJO TIPO GRUYERE VIGOR PEDA;9031-0;70;30;117;0;8;9,5;6,1;0;0;0;0;0;96
8182;QUEIJO TIPO MAASDAM (EM PEDACO;8182-5;90;30;109;0,8;6,5;8;5,2;0,4;0;0;0;0;162
10571;QUEIJO TIPO PRATO TIROLEZ ESFE;10571-6;30;30;118;0;8;9,6;6,2;0,3;0;0;280;0;110
726;QUEIJO TIPO REINO TIROLEZ PEDA;726-9;70;30;122;0;8,1;10;6,4;0;0;0;0;0;238
10567;QUEIJO TIPO SUICO TIROLEZ PEDA;10567-8;70;30;118;0;8,5;9,3;5,9;0,3;31;0;325;0;49
6436;QUEIJO TIROL MUSSARELA RALADO;6436-0;40;10;32;0,3;2;2;2;0;0;0;0;0;38
7589;QUEIJO TIROL PROVOLONE FATIADO;7589-2;999;30;100;0;9;7;4;0;0;0;0;0;450
6241;QUEIJO TIROLEZ   GRUYERE CUBOS;6241-3;999;30;114;0;8,3;9;6;0,4;0;0;0;0;71
36207;QUEIJO TIROLEZ   GRUYERE PEDAC;36207-7;999;30;121;0;10;9;6;0;0;0;0;0;100
6236;QUEIJO TIROLEZ  EDAM CUBOS;6236-7;999;30;100;0;7;8;5;0;0;0;0;0;200
1556;QUEIJO TIROLEZ  EDAM PEDACO;1556-3;999;30;117;0;7,7;9,6;6,3;0,4;0;0;0;0;190
36195;QUEIJO TIROLEZ  EMENTAL PEDACO;36195-0;999;30;80;0;8;9;5;0;0;0;0;0;100
6238;QUEIJO TIROLEZ  EMENTALCUBOS;6238-3;999;30;116;0;8,5;9,3;6,3;0;0;0;0;0;161
6239;QUEIJO TIROLEZ  ESTEPECUBOS;6239-1;999;30;116;0;8,2;9,2;6,1;0,3;0;0;0;0;92
7063;QUEIJO TIROLEZ  MUSSARELA LIGH;7063-7;999;30;83;0;9;5;3,1;0;21;0;0;0;239
5622;QUEIJO TIROLEZ  PROVOLONE  RAL;5622-7;999;30;129;0;8;11;7;0,4;0;0;0;0;328
1550;QUEIJO TIROLEZ ESTEPE PEDACO;1550-4;999;30;104;0;8;8;5;0;0;0;0;0;120
6240;QUEIJO TIROLEZ GOUDA CUBOS;6240-5;999;30;114;0;7,6;9,3;5,9;0;0;0;0;0;138
872;QUEIJO TIROLEZ GOUDA PEDACO;872-9;15;30;114;0;7,6;9,3;5,9;0;0;0;0;0;138
7064;QUEIJO TIROLEZ MUSSARELA LIGHT;7064-5;40;30;87;0;8,4;5,7;3,6;0;17;0;321;0;156
5619;QUEIJO TIROLEZ PARMESAO LASCAS;5619-7;999;30;116;0;10;8,4;5,5;0;0;0;0;0;129
5647;QUEIJO TIROLEZ PARMESAO MONTAN;5647-2;15;30;120;0;11;8,4;5,5;0;0;0;0;0;139
6153;QUEIJO TIROLEZ PARMESAO MONTAN;6153-0;15;10;40;0;4;2,8;1,8;0;0;0;0;0;46
6154;QUEIJO TIROLEZ PARMESAO MONTAN;6154-9;15;30;120;0;11;8,4;5,5;0;0;0;0;0;139
6156;QUEIJO TIROLEZ PARMESAO MONTAN;6156-5;999;30;120;0;11;8,4;5,5;0;0;0;0;0;139
731;QUEIJO TIROLEZ PRATO ESFERICO;731-5;999;30;100;0;7;8;5;0;0;0;0;0;190
6242;QUEIJO TIROLEZ PRATO ESFERICO;6242-1;999;30;119;0;7,8;9,8;6,5;0,3;0;0;0;0;146
7060;QUEIJO TIROLEZ PRATO LIGHT PED;7060-2;30;30;100;0;7,7;7,5;4,7;0;0;0;0;0;239
8445;QUEIJO TIROLEZ PRATO PEDACO KG;8445-0;30;30;112;0;6,5;9,5;6,1;0;0;0;0;0;112
5376;QUEIJO TIROLEZ PROVOLONE  C/AZ;5376-7;30;30;129;0;8;11;7;0;0;0;0;0;400
6991;QUEIJO TIROLEZ PROVOLONE  PEDA;6991-4;15;30;129;0;8;11;7;0;0;0;0;0;328
8897;QUEIJO TIROLEZ PROVOLONE TEMP.;8897-8;40;30;129;0;8;11;7;0;0;0;0;0;400
5580;QUEIJO TIROLEZ PROVOLONETE FAT;5580-8;30;30;129;0;8;11;7;0;0;0;0;0;328
6219;QUEIJO TIROLEZ REINO  CUBOS;6219-7;999;30;122;0;8,1;10;6,4;0;0;0;0;0;238
5607;QUEIJO TIROLEZ REINO FATIAS;5607-3;999;30;122;0;8,1;10;6,4;0;0;0;0;0;238
7892;QUEIJO VENEZA MUSSARELA PEDACO;7892-1;30;30;100;0;7,5;7,8;4,5;0;0;0;0;0;150
7893;QUEIJO VENEZA PRATO PEDACO;7893-0;999;30;110;0,7;7,8;8,4;5;0;0;0;0;0;140
6878;QUEIJO VERDE CAMPO MUSSARELA L;6878-0;999;100;117;1;8,2;8,9;4,2;0;0;0;0;0;140
8340;QUEIJO VERDE CAMPO MUSSARELA L;8340-2;40;30;117;1;8,2;8,9;4,2;0;0;0;0;0;140
8888;QUEIJO VERDE CAMPO MUSSARELA L;8888-9;40;100;117;1;8,2;8,9;4,2;0;0;0;0;0;140
6879;QUEIJO VERDE CAMPO MUSSARELA S;6879-9;999;30;117;1;8,2;8,9;4,2;0;0;0;0;0;140
6880;QUEIJO VERDE CAMPO MUSSARELA S;6880-2;999;100;117;1;8,2;8,9;4,2;0;0;0;0;0;140
7898935024160;QUIABO 200g BD;158-9;999;100;27;6,2;1,4;0,2;0;0;0;4,8;20;0,3;0
3000030533933;QUIABO 300g BD;305339-3;15;100;32;7,2;1,8;0,1;0;0;0;2,5;63;0;5
7610;QUIABO EMB KG;7610-4;12;100;29,9;6,4;1,9;0;0;0;0;4,6;0;0,4;0,9
1258;QUIABO kg;1258-0;15;100;32;7,2;1,8;0,1;0;0;0;2,5;63;0;5
9649;QUIBE QUINOA ASSADO KG;9649-0;1;100;141;5,3;16;6,4;1,6;0;0;2,5;0;0;160
